id,team_fifa_api_id,team_api_id,date,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribbling,buildUpPlayDribblingClass,buildUpPlayPassing
1184,17,8466,2013-09-20 00:00:00,47,Balanced,,Little,38
1185,17,8466,2014-09-19 00:00:00,47,Balanced,41.0,Normal,40
1186,17,8466,2015-09-10 00:00:00,52,Balanced,31.0,Little,46
1187,100646,8614,2010-02-22 00:00:00,35,Balanced,,Little,40
1188,670,9986,2010-02-22 00:00:00,40,Balanced,,Little,50
1189,670,9986,2011-02-22 00:00:00,47,Balanced,,Little,36
1190,670,9986,2013-09-20 00:00:00,60,Balanced,,Little,53
1191,670,9986,2014-09-19 00:00:00,60,Balanced,47.0,Normal,53
1192,670,9986,2015-09-10 00:00:00,60,Balanced,47.0,Normal,53
1193,237,9768,2010-02-22 00:00:00,30,Slow,,Little,30
1194,237,9768,2011-02-22 00:00:00,50,Balanced,,Little,35
1195,237,9768,2012-02-22 00:00:00,53,Balanced,,Little,56
1196,237,9768,2013-09-20 00:00:00,53,Balanced,,Little,56
1197,237,9768,2014-09-19 00:00:00,55,Balanced,65.0,Normal,56
1198,237,9768,2015-09-10 00:00:00,57,Balanced,65.0,Normal,56
1199,459,9869,2010-02-22 00:00:00,70,Fast,,Little,55
1200,459,9869,2011-02-22 00:00:00,68,Fast,,Little,53
1201,459,9869,2012-02-22 00:00:00,51,Balanced,,Little,43
1202,459,9869,2013-09-20 00:00:00,55,Balanced,,Little,43
1203,459,9869,2014-09-19 00:00:00,55,Balanced,48.0,Normal,43
1204,459,9869,2015-09-10 00:00:00,55,Balanced,48.0,Normal,50
1205,48,9875,2010-02-22 00:00:00,70,Fast,,Little,30
1206,48,9875,2011-02-22 00:00:00,50,Balanced,,Little,35
1207,48,9875,2012-02-22 00:00:00,60,Balanced,,Little,50
1208,48,9875,2013-09-20 00:00:00,68,Fast,,Little,52
1209,48,9875,2014-09-19 00:00:00,72,Fast,74.0,Lots,34
1210,48,9875,2015-09-10 00:00:00,53,Balanced,70.0,Lots,37
1211,898,10190,2010-02-22 00:00:00,35,Balanced,,Little,60
1212,898,10190,2011-02-22 00:00:00,47,Balanced,,Little,55
1213,898,10190,2013-09-20 00:00:00,52,Balanced,,Little,48
1214,898,10190,2014-09-19 00:00:00,52,Balanced,46.0,Normal,48
1215,898,10190,2015-09-10 00:00:00,52,Balanced,46.0,Normal,48
1216,100805,9800,2010-02-22 00:00:00,70,Fast,,Little,70
1217,100805,9800,2011-02-22 00:00:00,48,Balanced,,Little,48
1218,100805,9800,2012-02-22 00:00:00,60,Balanced,,Little,75
1219,100805,9800,2013-09-20 00:00:00,42,Balanced,,Little,43
1220,100805,9800,2014-09-19 00:00:00,58,Balanced,50.0,Normal,70
1221,100805,9800,2015-09-10 00:00:00,38,Balanced,53.0,Normal,33
1222,110329,8152,2010-02-22 00:00:00,60,Balanced,,Little,60
1223,110329,8152,2011-02-22 00:00:00,60,Balanced,,Little,42
1224,110329,8152,2012-02-22 00:00:00,53,Balanced,,Little,64
1225,110329,8152,2013-09-20 00:00:00,53,Balanced,,Little,56
1226,110329,8152,2014-09-19 00:00:00,53,Balanced,52.0,Normal,56
1227,110329,8152,2015-09-10 00:00:00,52,Balanced,52.0,Normal,56
1228,100804,8467,2010-02-22 00:00:00,70,Fast,,Little,50
1229,100804,8467,2011-02-22 00:00:00,67,Fast,,Little,48
1230,100804,8467,2012-02-22 00:00:00,57,Balanced,,Little,57
1231,100804,8467,2013-09-20 00:00:00,60,Balanced,,Little,58
1232,100804,8467,2014-09-19 00:00:00,56,Balanced,48.0,Normal,57
1233,100804,8467,2015-09-10 00:00:00,62,Balanced,52.0,Normal,48
1234,680,9997,2010-02-22 00:00:00,50,Balanced,,Little,50
1235,680,9997,2011-02-22 00:00:00,53,Balanced,,Little,53
1236,680,9997,2012-02-22 00:00:00,52,Balanced,,Little,55
1237,232,9985,2010-02-22 00:00:00,53,Balanced,,Little,40
1238,232,9985,2011-02-22 00:00:00,68,Fast,,Little,66
1239,232,9985,2012-02-22 00:00:00,75,Fast,,Little,70
1240,232,9985,2013-09-20 00:00:00,54,Balanced,,Little,62
1241,232,9985,2014-09-19 00:00:00,54,Balanced,45.0,Normal,62
1242,232,9985,2015-09-10 00:00:00,54,Balanced,45.0,Normal,62
1243,1806,10194,2010-02-22 00:00:00,65,Balanced,,Little,70
1244,1806,10194,2011-02-22 00:00:00,50,Balanced,,Little,80
1245,1806,10194,2012-02-22 00:00:00,75,Fast,,Little,75
1246,1806,10194,2013-09-20 00:00:00,75,Fast,,Little,73
1247,1806,10194,2014-09-19 00:00:00,48,Balanced,24.0,Little,55
1248,1806,10194,2015-09-10 00:00:00,48,Balanced,41.0,Normal,49
1249,106,8472,2010-02-22 00:00:00,60,Balanced,,Little,70
1250,106,8472,2011-02-22 00:00:00,55,Balanced,,Little,55
1251,106,8472,2012-02-22 00:00:00,67,Fast,,Little,62
1252,106,8472,2013-09-20 00:00:00,57,Balanced,,Little,66
1253,106,8472,2014-09-19 00:00:00,60,Balanced,33.0,Little,61
1254,106,8472,2015-09-10 00:00:00,43,Balanced,43.0,Normal,51
1255,1960,10003,2010-02-22 00:00:00,65,Balanced,,Little,70
1256,1960,10003,2011-02-22 00:00:00,66,Balanced,,Little,34
1257,1960,10003,2012-02-22 00:00:00,26,Slow,,Little,24
1258,1960,10003,2013-09-20 00:00:00,41,Balanced,,Little,39
1259,1960,10003,2014-09-19 00:00:00,63,Balanced,34.0,Normal,34
1260,1960,10003,2015-09-10 00:00:00,45,Balanced,44.0,Normal,42
1261,260,9867,2010-02-22 00:00:00,30,Slow,,Little,30
1262,260,9867,2011-02-22 00:00:00,56,Balanced,,Little,51
1263,260,9867,2014-09-19 00:00:00,56,Balanced,50.0,Normal,57
1264,260,9867,2015-09-10 00:00:00,56,Balanced,50.0,Normal,57
1265,1715,10191,2011-02-22 00:00:00,51,Balanced,,Little,39
1266,1715,10191,2012-02-22 00:00:00,58,Balanced,,Little,35
1267,1715,10191,2013-09-20 00:00:00,58,Balanced,,Little,35
1268,1715,10191,2014-09-19 00:00:00,58,Balanced,59.0,Normal,35
1269,1715,10191,2015-09-10 00:00:00,58,Balanced,59.0,Normal,35
1270,54,9804,2010-02-22 00:00:00,45,Balanced,,Little,35
1271,54,9804,2011-02-22 00:00:00,45,Balanced,,Little,35
1272,54,9804,2012-02-22 00:00:00,50,Balanced,,Little,50
1273,54,9804,2013-09-20 00:00:00,71,Fast,,Little,36
1274,54,9804,2014-09-19 00:00:00,76,Fast,69.0,Lots,64
1275,54,9804,2015-09-10 00:00:00,69,Fast,69.0,Lots,36
1276,18,8586,2010-02-22 00:00:00,70,Fast,,Little,50
1277,18,8586,2011-02-22 00:00:00,60,Balanced,,Little,55
1278,18,8586,2012-02-22 00:00:00,44,Balanced,,Little,47
1279,18,8586,2013-09-20 00:00:00,42,Balanced,,Little,46
1280,18,8586,2014-09-19 00:00:00,41,Balanced,35.0,Normal,38
1281,18,8586,2015-09-10 00:00:00,47,Balanced,46.0,Normal,40
1282,1809,9941,2010-02-22 00:00:00,35,Balanced,,Little,70
1283,1809,9941,2011-02-22 00:00:00,65,Balanced,,Little,50
1284,1809,9941,2012-02-22 00:00:00,49,Balanced,,Little,53
1285,1809,9941,2013-09-20 00:00:00,49,Balanced,,Little,53
1286,1809,9941,2014-09-19 00:00:00,49,Balanced,56.0,Normal,53
1287,1809,9941,2015-09-10 00:00:00,49,Balanced,56.0,Normal,53
1288,294,10242,2011-02-22 00:00:00,35,Balanced,,Little,50
1289,294,10242,2012-02-22 00:00:00,49,Balanced,,Little,51
1290,294,10242,2013-09-20 00:00:00,49,Balanced,,Little,51
1291,294,10242,2014-09-19 00:00:00,49,Balanced,48.0,Normal,51
1292,294,10242,2015-09-10 00:00:00,49,Balanced,48.0,Normal,51
1293,1908,8611,2010-02-22 00:00:00,30,Slow,,Little,30
1294,1908,8611,2011-02-22 00:00:00,55,Balanced,,Little,55
1295,1908,8611,2012-02-22 00:00:00,25,Slow,,Little,28
1296,1908,8611,2013-09-20 00:00:00,35,Balanced,,Little,38
1297,1908,8611,2014-09-19 00:00:00,38,Balanced,39.0,Normal,34
1298,1908,8611,2015-09-10 00:00:00,48,Balanced,40.0,Normal,43
1299,55,8600,2010-02-22 00:00:00,64,Balanced,,Little,35
1300,55,8600,2011-02-22 00:00:00,70,Fast,,Little,49
1301,55,8600,2012-02-22 00:00:00,75,Fast,,Little,45
1302,55,8600,2013-09-20 00:00:00,78,Fast,,Little,63
1303,55,8600,2014-09-19 00:00:00,71,Fast,71.0,Lots,63
1304,55,8600,2015-09-10 00:00:00,68,Fast,54.0,Normal,63
1305,1895,9771,2010-02-22 00:00:00,50,Balanced,,Little,50
1306,1895,9771,2011-02-22 00:00:00,50,Balanced,,Little,50
1307,1895,9771,2012-02-22 00:00:00,36,Balanced,,Little,36
1308,461,10267,2010-02-22 00:00:00,30,Slow,,Little,30
1309,461,10267,2011-02-22 00:00:00,41,Balanced,,Little,40
1310,461,10267,2012-02-22 00:00:00,20,Slow,,Little,35
1311,461,10267,2013-09-20 00:00:00,20,Slow,,Little,35
1312,461,10267,2014-09-19 00:00:00,30,Slow,45.0,Normal,35
1313,461,10267,2015-09-10 00:00:00,35,Balanced,46.0,Normal,35
1314,110456,9873,2010-02-22 00:00:00,60,Balanced,,Little,70
1315,110456,9873,2011-02-22 00:00:00,65,Balanced,,Little,50
1316,110456,9873,2012-02-22 00:00:00,49,Balanced,,Little,50
1317,110456,9873,2013-09-20 00:00:00,49,Balanced,,Little,50
1318,110456,9873,2014-09-19 00:00:00,49,Balanced,59.0,Normal,52
1319,110456,9873,2015-09-10 00:00:00,49,Balanced,59.0,Normal,52
1320,462,10281,2010-02-22 00:00:00,55,Balanced,,Little,40
1321,462,10281,2011-02-22 00:00:00,54,Balanced,,Little,55
1322,462,10281,2012-02-22 00:00:00,55,Balanced,,Little,54
1323,462,10281,2013-09-20 00:00:00,55,Balanced,,Little,54
1324,462,10281,2014-09-19 00:00:00,55,Balanced,44.0,Normal,54
1325,462,10281,2015-09-10 00:00:00,43,Balanced,40.0,Normal,65
1326,206,9876,2012-02-22 00:00:00,50,Balanced,,Little,50
1327,206,9876,2013-09-20 00:00:00,58,Balanced,,Little,63
1328,206,9876,2014-09-19 00:00:00,63,Balanced,46.0,Normal,48
1329,206,9876,2015-09-10 00:00:00,57,Balanced,29.0,Little,38
1330,36,10269,2010-02-22 00:00:00,70,Fast,,Little,30
1331,36,10269,2011-02-22 00:00:00,64,Balanced,,Little,48
1332,36,10269,2012-02-22 00:00:00,50,Balanced,,Little,42
1333,36,10269,2013-09-20 00:00:00,59,Balanced,,Little,41
1334,36,10269,2014-09-19 00:00:00,54,Balanced,61.0,Normal,53
1335,36,10269,2015-09-10 00:00:00,59,Balanced,55.0,Normal,41
1336,483,10205,2010-02-22 00:00:00,64,Balanced,,Little,30
1337,483,10205,2011-02-22 00:00:00,42,Balanced,,Little,41
1338,483,10205,2012-02-22 00:00:00,20,Slow,,Little,26
1339,483,10205,2013-09-20 00:00:00,24,Slow,,Little,26
1340,483,10205,2014-09-19 00:00:00,35,Balanced,42.0,Normal,35
1341,483,10205,2015-09-10 00:00:00,48,Balanced,42.0,Normal,36
1342,1909,8277,2010-02-22 00:00:00,35,Balanced,,Little,35
1343,1909,8277,2011-02-22 00:00:00,33,Slow,,Little,50
1344,1909,8277,2012-02-22 00:00:00,37,Balanced,,Little,30
1345,1909,8277,2013-09-20 00:00:00,37,Balanced,,Little,39
1346,1909,8277,2014-09-19 00:00:00,53,Balanced,55.0,Normal,32
1347,1909,8277,2015-09-10 00:00:00,57,Balanced,40.0,Normal,48
1348,1887,7844,2010-02-22 00:00:00,30,Slow,,Little,30
1349,1887,7844,2011-02-22 00:00:00,65,Balanced,,Little,47
1350,1887,7844,2012-02-22 00:00:00,40,Balanced,,Little,39
1351,1887,7844,2013-09-20 00:00:00,40,Balanced,,Little,39
1352,1887,7844,2014-09-19 00:00:00,40,Balanced,52.0,Normal,39
1353,1887,7844,2015-09-10 00:00:00,40,Balanced,52.0,Normal,39
1354,665,10238,2010-02-22 00:00:00,30,Slow,,Little,30
1355,665,10238,2011-02-22 00:00:00,50,Balanced,,Little,50
1356,665,10238,2012-02-22 00:00:00,56,Balanced,,Little,42
1357,665,10238,2013-09-20 00:00:00,56,Balanced,,Little,42
1358,665,10238,2014-09-19 00:00:00,56,Balanced,49.0,Normal,42
1359,665,10238,2015-09-10 00:00:00,58,Balanced,49.0,Normal,42
1360,100651,9839,2010-02-22 00:00:00,50,Balanced,,Little,50
1361,100651,9839,2011-02-22 00:00:00,50,Balanced,,Little,42
1362,100651,9839,2012-02-22 00:00:00,41,Balanced,,Little,52
1363,100651,9839,2013-09-20 00:00:00,41,Balanced,,Little,52
1364,110913,8475,2013-09-20 00:00:00,62,Balanced,,Little,53
1365,110913,8475,2014-09-19 00:00:00,38,Balanced,45.0,Normal,39
1366,110913,8475,2015-09-10 00:00:00,38,Balanced,45.0,Normal,49
1367,1795,9817,2010-02-22 00:00:00,70,Fast,,Little,70
1368,1795,9817,2011-02-22 00:00:00,64,Balanced,,Little,53
1369,1795,9817,2012-02-22 00:00:00,66,Balanced,,Little,66
1370,1795,9817,2013-09-20 00:00:00,67,Fast,,Little,45
1371,1795,9817,2014-09-19 00:00:00,61,Balanced,43.0,Normal,56
1372,1795,9817,2015-09-10 00:00:00,61,Balanced,32.0,Little,52
1373,38,8697,2010-02-22 00:00:00,70,Fast,,Little,40
1374,38,8697,2011-02-22 00:00:00,64,Balanced,,Little,40
1375,38,8697,2012-02-22 00:00:00,54,Balanced,,Little,40
1376,38,8697,2013-09-20 00:00:00,68,Fast,,Little,33
1377,38,8697,2014-09-19 00:00:00,40,Balanced,55.0,Normal,47
1378,38,8697,2015-09-10 00:00:00,56,Balanced,55.0,Normal,63
1379,109,8659,2010-02-22 00:00:00,65,Balanced,,Little,40
1380,109,8659,2011-02-22 00:00:00,60,Balanced,,Little,65
1381,109,8659,2012-02-22 00:00:00,48,Balanced,,Little,48
1382,109,8659,2013-09-20 00:00:00,55,Balanced,,Little,54
1383,109,8659,2014-09-19 00:00:00,55,Balanced,34.0,Normal,51
1384,109,8659,2015-09-10 00:00:00,62,Balanced,32.0,Little,51
1385,19,8654,2010-02-22 00:00:00,58,Balanced,,Little,30
1386,19,8654,2011-02-22 00:00:00,35,Balanced,,Little,35
1387,19,8654,2012-02-22 00:00:00,63,Balanced,,Little,64
1388,19,8654,2013-09-20 00:00:00,72,Fast,,Little,73
1389,19,8654,2014-09-19 00:00:00,72,Fast,39.0,Normal,73
1390,19,8654,2015-09-10 00:00:00,77,Fast,37.0,Normal,57
1391,681,10001,2010-02-22 00:00:00,45,Balanced,,Little,60
1392,681,10001,2011-02-22 00:00:00,34,Balanced,,Little,52
1393,681,10001,2012-02-22 00:00:00,52,Balanced,,Little,50
1394,681,10001,2015-09-10 00:00:00,52,Balanced,46.0,Normal,50
1395,301,8024,2011-02-22 00:00:00,63,Balanced,,Little,48
1396,301,8024,2012-02-22 00:00:00,66,Balanced,,Little,72
1397,301,8024,2013-09-20 00:00:00,66,Balanced,,Little,59
1398,301,8024,2014-09-19 00:00:00,66,Balanced,52.0,Normal,72
1399,1917,8528,2010-02-22 00:00:00,70,Fast,,Little,70
1400,1917,8528,2011-02-22 00:00:00,35,Balanced,,Little,50
1401,1917,8528,2012-02-22 00:00:00,38,Balanced,,Little,38
1402,1917,8528,2013-09-20 00:00:00,38,Balanced,,Little,39
1403,1917,8528,2014-09-19 00:00:00,51,Balanced,36.0,Normal,51
1404,1917,8528,2015-09-10 00:00:00,51,Balanced,37.0,Normal,56
1405,1907,8525,2010-02-22 00:00:00,35,Balanced,,Little,30
1406,1907,8525,2011-02-22 00:00:00,72,Fast,,Little,57
1407,1907,8525,2013-09-20 00:00:00,48,Balanced,,Little,55
1408,1907,8525,2015-09-10 00:00:00,51,Balanced,36.0,Normal,63
1409,1873,10265,2010-02-22 00:00:00,40,Balanced,,Little,35
1410,1873,10265,2011-02-22 00:00:00,67,Fast,,Little,48
1411,1873,10265,2012-02-22 00:00:00,25,Slow,,Little,25
1412,1873,10265,2013-09-20 00:00:00,30,Slow,,Little,30
1413,1873,10265,2014-09-19 00:00:00,47,Balanced,52.0,Normal,36
1414,1873,10265,2015-09-10 00:00:00,33,Slow,49.0,Normal,37
1415,175,8721,2010-02-22 00:00:00,65,Balanced,,Little,45
1416,175,8721,2011-02-22 00:00:00,65,Balanced,,Little,45
1417,175,8721,2012-02-22 00:00:00,54,Balanced,,Little,59
1418,175,8721,2013-09-20 00:00:00,58,Balanced,,Little,57
1419,175,8721,2014-09-19 00:00:00,58,Balanced,67.0,Lots,45
1420,175,8721,2015-09-10 00:00:00,68,Fast,45.0,Normal,57
1421,110,8602,2010-02-22 00:00:00,70,Fast,,Little,70
1422,110,8602,2011-02-22 00:00:00,55,Balanced,,Little,55
1423,110,8602,2012-02-22 00:00:00,67,Fast,,Little,68
1424,110,8602,2013-09-20 00:00:00,63,Balanced,,Little,61
1425,110,8602,2014-09-19 00:00:00,47,Balanced,28.0,Little,58
1426,110,8602,2015-09-10 00:00:00,46,Balanced,36.0,Normal,54
1427,435,7955,2010-02-22 00:00:00,60,Balanced,,Little,45
1428,435,7955,2011-02-22 00:00:00,54,Balanced,,Little,47
1429,435,7955,2012-02-22 00:00:00,49,Balanced,,Little,50
1430,1742,9868,2010-02-22 00:00:00,30,Slow,,Little,30
1431,1742,9868,2011-02-22 00:00:00,40,Balanced,,Little,58
1432,1742,9868,2012-02-22 00:00:00,60,Balanced,,Little,44
1433,1742,9868,2013-09-20 00:00:00,60,Balanced,,Little,44
1434,900,10192,2010-02-22 00:00:00,55,Balanced,,Little,55
1435,900,10192,2011-02-22 00:00:00,60,Balanced,,Little,57
1436,900,10192,2012-02-22 00:00:00,52,Balanced,,Little,69
1437,900,10192,2013-09-20 00:00:00,52,Balanced,,Little,69
1438,900,10192,2014-09-19 00:00:00,52,Balanced,56.0,Normal,64
1439,900,10192,2015-09-10 00:00:00,52,Balanced,56.0,Normal,64
1440,110749,8021,2010-02-22 00:00:00,55,Balanced,,Little,60
1441,110749,8021,2011-02-22 00:00:00,54,Balanced,,Little,37
1442,110749,8021,2012-02-22 00:00:00,33,Slow,,Little,38
1443,110749,8021,2013-09-20 00:00:00,33,Slow,,Little,38
1444,110749,8021,2014-09-19 00:00:00,33,Slow,49.0,Normal,51
1445,244,8394,2010-02-22 00:00:00,30,Slow,,Little,30
1446,244,8394,2011-02-22 00:00:00,43,Balanced,,Little,40
1447,244,8394,2012-02-22 00:00:00,34,Balanced,,Little,23
1448,244,8394,2013-09-20 00:00:00,38,Balanced,,Little,23
1449,244,8394,2014-09-19 00:00:00,38,Balanced,48.0,Normal,35
1450,244,8394,2015-09-10 00:00:00,52,Balanced,52.0,Normal,50
1451,112512,8027,2014-09-19 00:00:00,54,Balanced,51.0,Normal,40
1452,112512,8027,2015-09-10 00:00:00,54,Balanced,51.0,Normal,40
1453,15005,10000,2010-02-22 00:00:00,65,Balanced,,Little,60
1454,15005,10000,2011-02-22 00:00:00,52,Balanced,,Little,52
1455,15005,10000,2012-02-22 00:00:00,54,Balanced,,Little,51
1456,15005,10000,2013-09-20 00:00:00,54,Balanced,,Little,51
1457,15005,10000,2014-09-19 00:00:00,54,Balanced,42.0,Normal,51
1458,15005,10000,2015-09-10 00:00:00,54,Balanced,42.0,Normal,51
